GEO_ID,NAME,DP05_0002PE,DP05_0003PE,DP05_0005PE,DP05_0006PE,DP05_0007PE,DP05_0008PE,DP05_0009PE,DP05_0010PE,DP05_0011PE,DP05_0012PE,DP05_0013PE,DP05_0014PE,DP05_0015PE,DP05_0016PE,DP05_0017PE,DP05_0019PE,DP05_0024PE,DP05_0037PE,DP05_0038PE,DP05_0039PE,DP05_0044PE,DP05_0071PE
id,Geographic Area Name,Percent Male,Percent Female,Percent 5 and under,Percent 5 to 9,Percent 10 to 14,Percent 15 to 19,Percent 20 to 24,Percent 25 to 34 years,Percent 35 to 44 years,Percent 45 to 54 years,Percent 55 to 59 years,Percent 60 to 64 years,Percent 65 to 74 years,Percent 75 to 84 years,Percent 85 years and over,Percent under 18 years,Percent 65 years and over,Percent White,Percent Black ,Percent American Indian and Alaska Native,Percent Asian,Percent Hispanic/Latino
0500000US15001,"Hawaii County, Hawaii",49.6,50.4,6,6.2,6.1,5.5,5.2,12,11.7,11.8,6.9,8.5,12.8,5.1,2.3,21.7,20.2,33.3,0.6,0.5,22.5,12.7
0500000US15003,"Honolulu County, Hawaii",50.4,49.6,6.4,5.8,5.8,5.4,7.3,15.3,12.7,12.1,6.1,5.8,9.4,5,2.9,21.2,17.3,20.9,2.4,0.2,42.7,9.8
0500000US15005,"Kalawao County, Hawaii",45.5,54.5,1.5,0,0,4.5,0,7.6,13.6,12.1,33.3,10.6,4.5,6.1,6.1,1.5,16.7,24.2,3,1.5,21.2,3
0500000US15007,"Kauai County, Hawaii",49.5,50.5,6,6.5,5.9,5.5,4.9,12.2,12.3,12.8,7,7.5,11.7,5.4,2.3,22,19.3,32.4,0.4,0.6,33,11.1
0500000US15009,"Maui County, Hawaii",49.8,50.2,6,6.5,5.9,5.6,5,12.6,13.4,13.3,7.6,6.7,10.8,4.7,2,21.9,17.5,35.5,0.5,0.3,29.3,11.3
0500000US16001,"Ada County, Idaho",50.1,49.9,5.8,6.5,7.3,6.9,6,14.4,14,13,6.3,5.8,8.6,3.9,1.4,24,14,90.5,1.4,0.5,2.5,8.2
0500000US16003,"Adams County, Idaho",51.5,48.5,3.7,5.2,5.1,4.3,3.3,8.8,8.3,10.9,10.1,10.7,18.7,9,1.9,17.1,29.5,95.5,0.4,1.8,0,3.6
0500000US16005,"Bannock County, Idaho",49.8,50.2,7.3,7.2,7.4,7.6,7.2,15,12.5,10.4,5.8,5.8,8.4,3.9,1.5,26.3,13.8,89,0.7,3,2,8.6
0500000US16007,"Bear Lake County, Idaho",49.3,50.7,6.9,8.8,6,7.1,5.1,10.6,11.7,10.2,6.5,6.8,12,6,2.5,26.4,20.6,94.3,0.9,1.1,0.7,4.3
0500000US16009,"Benewah County, Idaho",50.6,49.4,5.8,6.1,6.6,6,4.5,9.1,10.4,12.2,7.5,9.6,13.9,6.3,2,22.6,22.2,86.6,0.1,9.3,0.3,3.6
0500000US16011,"Bingham County, Idaho",50,50,7.6,9.4,8.8,7.8,6.3,11.5,12,10.9,5.8,6.1,8.2,3.9,1.6,31,13.7,82.2,0.3,6.4,0.6,18
0500000US16013,"Blaine County, Idaho",51.5,48.5,5.2,5.9,6.8,6.6,4.6,10.5,12.2,13.8,9.1,7.5,11.4,4.4,1.9,22.2,17.8,94.8,0.4,0.7,1.1,22.6
0500000US16015,"Boise County, Idaho",51.2,48.8,3.3,3.1,6.6,7,2.2,6.7,9.8,13.9,11.2,11.5,17,5.6,2.3,17.1,24.9,95.1,0.3,0.4,1,4.6
0500000US16017,"Bonner County, Idaho",49.9,50.1,4.9,5.6,5.8,5.6,4.1,9.4,11.1,12.1,8.1,9.5,15.3,6.6,1.9,20,23.8,95,0.3,0.9,0.7,3.1
0500000US16019,"Bonneville County, Idaho",50.1,49.9,8.5,8.9,8.6,7.3,6.2,13.7,12.7,10.4,5.3,5.4,7.8,3.8,1.5,30.9,13.1,89.5,0.5,0.4,1,13
0500000US16021,"Boundary County, Idaho",50,50,6.3,6.8,6,7.1,5,9,10.8,12.1,7.6,8.1,13.4,5.5,2.3,23.6,21.3,94.1,0.5,1.4,1.2,5
0500000US16023,"Butte County, Idaho",52.7,47.3,5.9,9,6,3.3,1.6,12.9,11.1,10,9.4,9.9,11.8,5,4,23.1,20.8,99.5,0.2,0,0,5.1
0500000US16025,"Camas County, Idaho",47.4,52.6,7.1,9.1,6.5,5.8,1.7,9.4,11,10.3,7.5,12.9,13,4.6,1.2,25.9,18.8,99.7,0,0,0,1.6
0500000US16027,"Canyon County, Idaho",49.5,50.5,7.5,8,8.6,7.7,6.7,13.3,12.7,11.5,5.6,5,8.3,3.8,1.3,28.9,13.4,82.7,0.4,1,0.8,25.3
0500000US16029,"Caribou County, Idaho",51.3,48.7,6.7,8.8,8.3,7.3,5.6,10.3,12.7,10.8,6.9,5.9,9.4,5.6,1.7,29.3,16.7,95.4,0,0.2,0.1,5.8
0500000US16031,"Cassia County, Idaho",50.9,49.1,8.2,8.9,9.6,8.1,6.2,11.9,12,10.2,5.4,5.7,7.8,4.2,1.7,32.1,13.8,93.1,0.2,1.2,0.6,27.2
0500000US16033,"Clark County, Idaho",52.6,47.4,7.3,9.5,5.6,11.2,6.1,14,9,13.7,1.4,7.3,11.2,3.6,0,29,14.8,90.4,0.8,4.6,0,48.5
0500000US16035,"Clearwater County, Idaho",55.7,44.3,3.6,4.1,4.7,5.1,4.3,10.4,10.9,13.1,8.4,8.7,15.7,8.6,2.4,16.1,26.7,92.7,0.5,2.2,0.4,4.2
0500000US16037,"Custer County, Idaho",51.5,48.5,3.2,4.6,4.4,5.8,5.3,7.1,10,12.1,7.7,6.9,20.1,7.3,5.4,16.1,32.8,91.3,0.1,1.1,0,4.2
0500000US16039,"Elmore County, Idaho",52.6,47.4,7.9,8.6,5,5.7,10.1,16.7,10.4,11.2,5.9,5.4,7.8,4,1.2,25.1,13,85.1,2.7,2.1,2.6,17.1
0500000US16041,"Franklin County, Idaho",51.4,48.6,7.6,8.3,10.6,8.8,5.7,10.9,12.9,10,5,6.4,7.7,4.8,1.3,32.5,13.8,94.7,0.3,0.9,0.1,6.8
0500000US16043,"Fremont County, Idaho",51.9,48.1,6.4,7.1,7.5,8.4,6.1,11.1,12.6,11.2,5.7,6.9,10,5.1,2,26.4,17,94.8,0.2,0.1,0.2,12.5
0500000US16045,"Gem County, Idaho",49.7,50.3,5.6,4.7,8.5,6.1,6,10,9.5,12.9,7,8.4,12.4,7.4,1.4,23.2,21.2,90.1,0.1,1.4,0.6,8.4
0500000US16047,"Gooding County, Idaho",51.3,48.7,6.8,9,6.7,7.3,5.9,11.3,11.2,12.4,7.2,5.5,9.4,4.9,2.5,27.5,16.7,93,0.1,0.5,0.9,29.1
0500000US16049,"Idaho County, Idaho",52.6,47.4,4.7,5.1,6.4,5.2,4.9,9.3,9.2,11.2,8.2,9,16,7.7,3.1,19.6,26.9,93.3,0.1,4,0.4,3.4
0500000US16051,"Jefferson County, Idaho",50.9,49.1,8.5,9.2,10.4,8.2,6,11.9,13.1,10.7,5.6,5.4,6.8,3.4,0.7,33.8,11,91.3,0,1.2,0.4,10.5
0500000US16053,"Jerome County, Idaho",50.5,49.5,8.6,8.3,9.4,7.1,5.8,13.6,12.3,11,5.8,5.5,7.9,3.1,1.6,30.8,12.6,93.4,0.2,0.7,1,36.1
0500000US16055,"Kootenai County, Idaho",49.4,50.6,6,6.9,6.1,6.2,5.5,12.7,12.2,12.2,6.6,7.1,11.1,5.5,1.8,23,18.5,94,0.3,1.4,0.9,4.6
0500000US16057,"Latah County, Idaho",51.3,48.7,5.1,5.1,5.5,10.2,17.7,13.9,9.4,9.5,5.9,4.8,8,3.7,1.3,18.7,13,92,1.2,1.3,2.3,4.4
0500000US16059,"Lemhi County, Idaho",50.8,49.2,5,6.3,4.4,5.2,3.5,8.3,9.9,10.5,8.1,9.5,17.5,7.3,4.4,19,29.3,94.7,0,0.5,0,3.4
0500000US16061,"Lewis County, Idaho",49.5,50.5,5.4,6.5,6.9,5.6,4.8,8.7,9.4,10.7,7.9,9.4,13.9,9.3,1.5,22.6,24.7,86.7,0.1,8.4,1.4,4.6
0500000US16063,"Lincoln County, Idaho",52.4,47.6,6.9,9.8,7.5,8,5,12.7,15,10.1,5.7,6.4,7.9,2.9,2.2,29.6,13,93,0,0.6,0.4,30.7
0500000US16065,"Madison County, Idaho",50.8,49.2,9.8,6.6,6.7,11.6,23.4,15.5,7.6,6.3,3.2,2.7,3.8,1.9,0.9,27.3,6.6,92.8,0.2,0.1,1.6,7.6
0500000US16067,"Minidoka County, Idaho",50,50,7.6,9.6,6.7,7.3,6.3,12,12.1,10.4,6.5,5.7,9.1,4.5,2.2,28.5,15.8,93.6,0.2,1.3,0.3,35.3
0500000US16069,"Nez Perce County, Idaho",49.3,50.7,5.9,5.9,5.8,6.1,6.7,12.8,11.8,11.6,7,6.9,10.7,5.8,3.1,21.2,19.6,89.6,0.4,6.1,0.8,3.9
0500000US16071,"Oneida County, Idaho",48.9,51.1,6.2,9.4,9.3,6.7,6,7.9,11.1,9.8,8.8,5.7,10.6,5.5,3.1,29.7,19.2,97.9,0.1,0.2,0,4.5
0500000US16073,"Owyhee County, Idaho",51.5,48.5,6.6,7.6,7.2,7.6,5.8,10.8,11.6,12,7.2,5.7,10.6,5.1,2.2,26.2,18,79.1,0.5,3.2,0.1,26.2
0500000US16075,"Payette County, Idaho",49.6,50.4,6.5,7.9,7.8,6.6,5.5,10.1,12,13.1,6.1,6.5,10.1,6.5,1.3,26.5,17.9,87.9,0.1,0.6,1,17.3
0500000US16077,"Power County, Idaho",50.6,49.4,7.4,8.8,9.2,6,3.9,11.1,15.1,9.6,6.8,6.6,9.3,4.8,1.6,30.3,15.7,84.1,0.1,5.9,0,34.1
0500000US16079,"Shoshone County, Idaho",49.9,50.1,6.4,5.4,5.1,5.3,4.9,9.7,11,12.9,7.9,9.1,13.4,6.6,2.3,20.2,22.3,93.5,0.3,3.1,0.1,3.6
0500000US16081,"Teton County, Idaho",52.3,47.7,6.4,8.5,6.6,5.9,5.3,12.9,16.7,13.4,7.1,6.4,7.7,2.1,1.1,25.2,10.9,88.9,0,0.7,0,16.9
0500000US16083,"Twin Falls County, Idaho",49.2,50.8,7.4,7.8,8.2,6.8,6.2,14,12.4,10.7,6,5.4,8.4,5,1.6,27.7,15.1,91.8,0.8,0.7,1.8,16.4
0500000US16085,"Valley County, Idaho",50.5,49.5,4.5,3.9,5.7,3.9,2.4,10.9,11.3,11.6,8.3,9.9,16.4,6.1,5.1,17,27.5,98.8,0.1,0.2,0.3,4.6
0500000US16087,"Washington County, Idaho",49,51,4.9,8.9,5.6,6,3.7,9.8,10.9,10.8,6.7,7.9,14.2,7.9,2.5,23.3,24.6,87.8,0.2,1,0.4,17
0500000US17001,"Adams County, Illinois",48.8,51.2,6.2,6.8,6.1,5.6,5.6,12.2,11.6,12.3,7.4,6.4,10.4,6.8,2.8,22.6,20,92.9,4.1,0.4,0.8,1.6
0500000US17003,"Alexander County, Illinois",47.8,52.2,6.7,6.1,7.8,5.3,2.3,11.4,10,13.1,8.4,7.6,13.4,6,1.9,23.3,21.3,63.2,33.5,0.6,0,1.3
0500000US17005,"Bond County, Illinois",51.7,48.3,4.2,5.5,5.8,6.3,7.5,12,13.1,12.9,7.7,6.9,10.1,5.8,2.3,19.1,18.3,90.9,7.6,0.5,0.4,3.5
0500000US17007,"Boone County, Illinois",50,50,5.7,6,8.4,8,6.5,10.7,12.4,14.5,7.1,5,9.4,4.5,1.6,25.2,15.6,87.5,2.2,0.3,1.2,21.8
0500000US17009,"Brown County, Illinois",63.3,36.7,4.5,4.7,5.8,3.5,8.1,16.7,15.7,14.4,7.5,4.6,7.8,4.6,2.2,17.2,14.5,79.4,19.2,0.4,0,6.6
0500000US17011,"Bureau County, Illinois",49.3,50.7,5.1,5.2,7,6.1,5.4,10.6,11.2,13.2,7.4,7.3,11.7,7.3,2.7,21.4,21.6,93.4,1.1,0.2,0.9,9.1
0500000US17013,"Calhoun County, Illinois",50.1,49.9,5.1,3.5,8.7,6.7,3.8,9.3,10.4,13.6,8.1,7.6,12.3,8.6,2.3,20.9,23.3,97.7,0.3,0.5,0.9,1.3
0500000US17015,"Carroll County, Illinois",49.6,50.4,5.3,4.7,5.9,4.9,5.5,10.2,10.2,12.3,7.8,8.4,14.1,8.1,2.6,19.4,24.9,96,1.2,0.1,0.8,3.7
0500000US17017,"Cass County, Illinois",49.9,50.1,6.5,7.4,6.3,6.5,5.2,12.5,11.7,13.4,7.2,5.9,9.3,5.8,2.1,24.4,17.3,88.5,5.2,0.2,0.4,18.9
0500000US17019,"Champaign County, Illinois",49.8,50.2,5.5,5.2,5,10.1,16.2,14.5,10.9,9.8,5.2,5.4,7.2,3.4,1.8,18.9,12.4,71.8,13.5,0.2,10.8,6
0500000US17021,"Christian County, Illinois",50.5,49.5,5.3,6,5.6,5.7,5.6,11.8,12.4,13.6,8,6.7,10.2,6.1,3,20.5,19.4,96.5,1.3,0.3,0.6,1.6
0500000US17023,"Clark County, Illinois",49.4,50.6,5.7,6.6,6.4,6.4,5.2,11.2,11.3,13.4,7.3,7.1,10.5,6.3,2.6,23.1,19.3,96.8,0.7,0.1,0.6,1.6
0500000US17025,"Clay County, Illinois",49.9,50.1,5.6,6.3,6.5,6.1,5.2,11.3,11.3,12.9,7.1,7.7,11.1,6.2,2.7,22.7,20,96.2,0.8,0.2,0.3,0.1
0500000US17027,"Clinton County, Illinois",52.1,47.9,5.6,5.5,6.3,5.8,5.8,13,12.8,14.1,7.4,7,9.1,5.2,2.4,21.2,16.6,93.7,3.4,0.3,0.6,3.1
0500000US17029,"Coles County, Illinois",48.4,51.6,4.6,5,5.5,8.3,12.5,13.3,10.6,10.9,6.8,6.1,9.1,5,2.4,18,16.5,92.9,3.9,0.2,1.2,2.5
0500000US17031,"Cook County, Illinois",48.5,51.5,6.2,6,6.2,6,6.6,16.3,13.5,12.7,6.4,5.9,8.1,4.3,1.9,22,14.3,56.7,23.4,0.3,7.3,25.3
0500000US17033,"Crawford County, Illinois",52.2,47.8,5.4,5.4,5.6,5.5,5.6,13.6,12.8,13.2,7.1,7.3,10.2,6.1,2.5,19.8,18.8,90.2,6.5,0.1,0.3,3.3
0500000US17035,"Cumberland County, Illinois",50.5,49.5,6.3,5.7,7.2,5.6,4.9,11.6,11.8,12.7,8.2,6.6,10.9,5.6,2.9,22.9,19.3,97.3,0.1,0,0.4,1.1
0500000US17037,"DeKalb County, Illinois",49.6,50.4,5.8,5.4,6.7,8.6,14.7,13.4,11.2,11,6.2,4.9,7.1,3.5,1.6,21.6,12.2,84,7.9,0.1,2.3,11.2
0500000US17039,"De Witt County, Illinois",49.9,50.1,5.4,5.8,6.3,6.1,5,11.4,12.2,13.6,7.6,7.9,10.6,5.8,2.4,21.6,18.8,96.1,0.5,0,0,2.7
0500000US17041,"Douglas County, Illinois",49.5,50.5,6.8,6.1,7.7,6.9,5.7,12.5,12,11.2,6.6,7,9.2,5.9,2.4,25,17.6,95.8,0.7,0.7,0.7,7.3
0500000US17043,"DuPage County, Illinois",49.1,50.9,5.9,6.3,6.5,6.6,6.2,12.7,12.9,13.9,7.4,6.6,8.9,4.2,1.9,22.9,15,76.8,4.8,0.2,11.9,14.3
0500000US17045,"Edgar County, Illinois",49.1,50.9,5.1,5,6.4,5.7,5.1,10.9,11.7,12.7,7.9,7.8,12,6.5,3.2,20.3,21.7,98.9,0.3,0.1,0.2,1.2
0500000US17047,"Edwards County, Illinois",49.9,50.1,5.7,5.9,7.1,6,5.4,10.1,11.6,12.8,8.1,6.5,11.5,6.6,2.8,23.2,20.9,96.8,0.9,0.6,0.3,1.4
0500000US17049,"Effingham County, Illinois",49.7,50.3,6.6,6.3,6.9,6,5.7,13.3,11.5,12.3,6.9,7.4,9.3,5.3,2.6,23.7,17.1,97,0.7,0.1,0.5,2.1
0500000US17051,"Fayette County, Illinois",53.2,46.8,5.5,5.2,6.2,5.7,6.4,12.5,12.2,13.2,7.7,6.5,10.2,6.4,2.2,20.7,18.8,93.9,4.7,0.3,0.5,1.9
0500000US17053,"Ford County, Illinois",49.4,50.6,5.4,7,5.7,6.8,5.1,11.1,11.6,12.7,7.4,8.4,9.3,5.4,4.1,22.7,18.8,95,1.1,0.5,0.7,3.3
0500000US17055,"Franklin County, Illinois",49.3,50.7,5.8,6.5,5.8,6,5.2,11.6,11.9,13.1,7.7,6.3,11.2,6.7,2.2,22.1,20.1,96.9,0.9,0.2,0.5,1.7
0500000US17057,"Fulton County, Illinois",52.2,47.8,4.7,5.3,6.1,5.7,5.7,12.1,12.7,13.3,7,7.3,10.9,6,3.1,19.8,20.1,94,3.8,0.5,0.1,3
0500000US17059,"Gallatin County, Illinois",48.6,51.4,5,4.9,7.1,5.8,4.1,10.5,12.2,12.7,8,6.2,13.7,7.6,2.2,20.5,23.5,96.5,0.5,0.5,0.1,1.3
0500000US17061,"Greene County, Illinois",50.2,49.8,5.1,6.7,5.2,5.9,6.1,11.5,11.9,13.8,8,6.9,10.3,6.2,2.5,20.8,19.1,96.9,1.4,0,0.2,1.2
0500000US17063,"Grundy County, Illinois",50,50,6.2,7.4,7.2,6.9,5.6,12.8,14,13.7,6.8,5.8,8.1,3.9,1.6,25.4,13.6,93.3,1.4,0.1,0.8,9.9
0500000US17065,"Hamilton County, Illinois",49.8,50.2,5.5,6.6,6,5.8,5.2,10.5,11.6,12.4,7.1,7.7,11.4,7.4,2.7,22.2,21.5,99.2,0.4,0,0.1,0.7
0500000US17067,"Hancock County, Illinois",49.9,50.1,5.4,5.9,6,5.7,5,10.3,10.7,12.7,7.4,8.1,12.3,6.8,3.7,21.1,22.8,97.4,0.6,0,0.4,1.5
0500000US17069,"Hardin County, Illinois",50,50,2.9,3.1,7,6.4,4.7,9.3,13.9,14.3,6.3,7.4,15.6,6.9,2.3,17.2,24.8,95.6,2.7,0.2,0.1,0.9
0500000US17071,"Henderson County, Illinois",49.3,50.7,4.8,4.1,6.1,5,5.4,9.4,9.5,13.3,9.9,7.7,13.3,8.8,2.7,18.5,24.8,97.6,0.1,0,0.6,1.8
0500000US17073,"Henry County, Illinois",49.8,50.2,5.5,5.8,6.8,6.6,5.1,10.6,12,12.7,7.3,7.3,11.3,6.2,2.8,22.4,20.3,94,1.9,0.1,0.5,5.7
0500000US17075,"Iroquois County, Illinois",48.8,51.2,5.4,5.8,6.5,6.3,5.2,10.3,11.2,12.8,7.5,7.8,11.2,6.8,3.2,21.8,21.2,92.6,0.9,0.1,0.4,7
0500000US17077,"Jackson County, Illinois",49.4,50.6,5.4,4.4,5.3,8.6,15.9,14.1,10.1,10,6.1,5.4,8.5,4.2,2.1,18.4,14.8,76.3,15,0.3,3.4,4.4
0500000US17079,"Jasper County, Illinois",49.7,50.3,6.2,6.6,6.5,5.8,4.9,10.6,11.5,13.2,7.4,8.2,10.5,5.7,2.8,23.2,19,97.3,0.5,0,0.1,0.4
0500000US17081,"Jefferson County, Illinois",51.3,48.7,6.3,6.6,5.6,5.7,6.2,12.2,12.3,13.1,6.7,6.8,10.7,5.6,2.4,22.2,18.6,87.3,8.4,0.2,1.2,2.7
0500000US17083,"Jersey County, Illinois",48.9,51.1,4.8,5.2,6.8,7,6.7,10.8,11,13.7,7.3,7.7,10.6,6,2.4,20.8,19.1,96.7,0.4,0.1,0.3,1.4
0500000US17085,"Jo Daviess County, Illinois",50.3,49.7,4.3,5.2,5.9,5.5,4.4,8.9,10.4,12,7.3,9,15.8,8.1,3.3,19.1,27.2,97.2,0.6,0.3,0.6,3
0500000US17087,"Johnson County, Illinois",55.5,44.5,4.5,5.7,4.5,5.3,6.4,13.1,12,13.7,7.9,6.1,12.1,6,2.7,18.1,20.9,87.7,11.3,0.1,0.4,3.2
0500000US17089,"Kane County, Illinois",49.8,50.2,6.4,6.9,7.8,7.4,6.3,12,13.5,14.1,6.7,5.7,8,3.8,1.4,25.9,13.2,73,5.5,0.5,4.1,31.9
0500000US17091,"Kankakee County, Illinois",49.2,50.8,5.9,6.4,6.5,7.6,7.6,12.2,11.8,12.5,7.2,5.9,9.2,4.7,2.4,23.1,16.3,79.6,15.2,0.2,0.8,10.4
0500000US17093,"Kendall County, Illinois",49.3,50.7,6.9,8.7,8.3,7.5,5.7,12.5,16.2,14.3,5.5,4.2,6.3,2.8,1,28.8,10.1,81.4,7.4,0.1,3.2,18.7
0500000US17095,"Knox County, Illinois",50.7,49.3,5.5,5.1,5.9,6.7,7.2,10.8,11.7,12.1,6.8,7.4,11.6,6.4,2.8,19.8,20.8,85.6,8.9,0.5,1.1,5.8
0500000US17097,"Lake County, Illinois",50,50,5.8,6.7,7.3,7.8,7.2,11.1,12.6,14.4,7.2,6.3,8.2,3.8,1.8,24.5,13.7,75.8,6.8,0.3,7.7,21.7
0500000US17099,"LaSalle County, Illinois",50.3,49.7,5.6,5.9,6.1,6.2,5.8,12.3,11.7,13.1,7.9,6.9,10.1,5.6,2.8,21.6,18.5,92.6,2.7,0.1,0.7,9.7
0500000US17101,"Lawrence County, Illinois",54.2,45.8,4.9,4.8,5.5,4.6,6.3,14.5,13.5,13.1,8.1,6,10.2,6.1,2.5,18.1,18.7,87.8,8.3,1,0.5,3.8
0500000US17103,"Lee County, Illinois",53.2,46.8,5,6.2,5,5.4,5.7,12.3,12.6,13.7,8.2,6.9,10.5,5.9,2.5,19.8,18.9,90.5,5.5,0.3,0.6,6.2
0500000US17105,"Livingston County, Illinois",51.1,48.9,5.4,5.3,6.7,6.1,5.8,12.1,11.6,13.1,7.5,7.4,10.1,5.5,3.2,21.5,18.9,92.6,4.2,0,0.9,4.6
0500000US17107,"Logan County, Illinois",49.3,50.7,5.4,5.1,5.3,6.9,7.1,13.3,12.8,12.4,7.4,6.4,9.5,4.7,3.8,19.3,18,88.5,6.9,0.3,0.8,3.4
0500000US17109,"McDonough County, Illinois",48.7,51.3,4.5,4.4,5.6,10.4,15.3,11.7,9.3,9.7,6,5.8,9.4,4.8,2.9,17.1,17.2,89.8,4.7,0.1,2.1,2.8
0500000US17111,"McHenry County, Illinois",49.8,50.2,5.5,6.6,7.1,7.1,6,11.1,12.7,15.5,7.9,6.4,8.7,3.7,1.6,23.8,14,92.3,1.5,0.1,2.8,13.1
0500000US17113,"McLean County, Illinois",48.6,51.4,6,6.4,5.7,8.7,12.5,13,12,11.6,5.8,5.7,7.4,3.5,1.8,21.6,12.7,83.3,8.4,0.2,5.1,4.9
0500000US17115,"Macon County, Illinois",47.9,52.1,6.2,6.2,6.1,6.4,6.2,11.8,11.5,11.9,7,7.3,10.7,6.1,2.7,22.3,19.4,77.9,14.8,0.2,1,2.3
0500000US17117,"Macoupin County, Illinois",49.6,50.4,5,5.8,6.5,6.2,5.4,10.9,11.8,13.2,7.5,8,10.9,5.7,3,21.3,19.6,96.7,1,0.2,0.5,1.2
0500000US17119,"Madison County, Illinois",48.7,51.3,5.8,6.1,6.3,6,5.9,13.5,12.1,13.2,7.3,7,9.4,5,2.3,22,16.8,87.4,8.7,0.2,1.1,3.3
0500000US17121,"Marion County, Illinois",49.3,50.7,6.4,6.8,6,5.8,5.5,11.9,11.5,12.4,7.3,7.1,10.7,5.7,2.9,23,19.3,92.5,3.7,0.2,0.6,2
0500000US17123,"Marshall County, Illinois",49.6,50.4,5.6,4.4,6.7,5.9,5.5,10,10.7,12.9,8.2,7.4,12.2,6.7,3.8,20.5,22.8,97.1,0.3,0.1,0.4,3
0500000US17125,"Mason County, Illinois",49.2,50.8,5.1,5.2,6.4,5.9,4.9,10.3,11.8,13.2,8.5,6.7,12.3,6.7,3.1,20.7,22.1,97,0.8,0.2,0.2,1.1
0500000US17127,"Massac County, Illinois",47.2,52.8,5.6,8.6,4.7,5.3,5.3,10.3,12.2,12.9,6.6,7.6,11,7.3,2.6,22.5,20.8,91.1,5.8,0,0.2,2.9
0500000US17129,"Menard County, Illinois",49,51,5.5,6.9,5.7,5.8,5.2,10.2,12.4,13.5,8,7.5,11.2,5.7,2.4,21.9,19.4,97,0.4,0.3,0.3,1.5
0500000US17131,"Mercer County, Illinois",50,50,5.2,6,6.1,6.3,4.9,10.1,11.5,13.6,8.4,6.7,11.6,6.6,3,21.6,21.1,97,0.6,0.1,0.4,2.4
0500000US17133,"Monroe County, Illinois",49.1,50.9,5.5,5.9,6.9,6.3,4.9,10.9,13,14,8.6,6.9,9.5,5.4,2.4,22.4,17.2,97.3,0.2,0,1.3,1.5
0500000US17135,"Montgomery County, Illinois",52.5,47.5,5.2,6,5.4,5.2,5.5,12.5,12.2,13.7,7.6,7.2,10.1,6.7,2.7,20,19.6,94.6,3.7,0.2,0.3,1.8
0500000US17137,"Morgan County, Illinois",50.1,49.9,5.2,5.7,4.9,6.5,8.2,12.4,11.5,12.1,7.2,6.7,10.7,5.8,3,18.9,19.6,90,7,0.3,0.7,2.5
0500000US17139,"Moultrie County, Illinois",49.2,50.8,6.5,7.3,6.8,6.6,5.3,11.5,11.7,12.2,5.9,7.3,10.3,5.7,2.9,25.1,18.9,97.7,0.8,0.4,0.2,1.4
0500000US17141,"Ogle County, Illinois",49.6,50.4,5.4,6,7,6.6,5.4,11.2,12,13.8,7.4,7.2,10.3,5,2.9,22.7,18.2,94.3,1,0.3,0.5,10.1
0500000US17143,"Peoria County, Illinois",48.5,51.5,6.9,6.5,6.6,6.4,6.4,13.8,12.1,12,6.4,6.5,9.4,4.8,2.3,23.8,16.5,72.7,17.8,0.3,4.1,4.8
0500000US17145,"Perry County, Illinois",54.7,45.3,5.1,4.6,6,5.2,6.6,13.1,13.6,13.8,6.5,7,10.5,5.2,2.8,19,18.5,88.4,9.1,0.1,0.7,3.1
0500000US17147,"Piatt County, Illinois",49.2,50.8,6,6.3,6.2,6.1,4.8,11,12.2,12.9,8.3,7.1,10.8,6.2,2.1,22.5,19.1,97,0.6,0.1,0.5,1.4
0500000US17149,"Pike County, Illinois",49.4,50.6,6.2,6.8,5.9,5.7,5.5,11.6,10.9,12.6,7.5,6.7,10.7,6.9,2.9,22.6,20.6,96.9,1.2,0.2,0.4,1.3
0500000US17151,"Pope County, Illinois",53.8,46.2,3.7,4.5,5.2,2.9,4.5,7.5,10.2,14.2,9,11,15.1,7.2,5.1,14.9,27.4,92.6,4.2,0,0.6,2.8
0500000US17153,"Pulaski County, Illinois",49.3,50.7,5.1,4.6,8.3,7,4.3,11.2,9.9,11.4,8.1,8.3,12.5,7.4,1.9,21.9,21.8,65.7,30.3,0.1,0.1,2.3
0500000US17155,"Putnam County, Illinois",51.8,48.2,4.2,5.5,6,5.6,4.7,10.5,10.5,13.8,7.4,9.1,13.4,6.9,2.5,19.5,22.7,96.7,0.7,0,0.8,5.6
0500000US17157,"Randolph County, Illinois",55.4,44.6,5,5.2,5.6,5.8,5.8,13.4,13.2,13.4,6.8,7.5,10,5.4,3.1,19.2,18.5,86.8,10.1,0.2,0.6,3.1
0500000US17159,"Richland County, Illinois",49.5,50.5,6.7,5.9,6.7,5.8,5.1,11.4,11.4,12.3,8.4,6.2,10,6.8,3.3,23,20.1,96.3,0.8,0.5,0.5,1.7
0500000US17161,"Rock Island County, Illinois",49.3,50.7,6.2,6,6.4,6.3,6.1,12.4,11.9,12,7,6.9,10.5,5.9,2.4,22.3,18.8,80.2,10.4,0.4,2.5,12.9
0500000US17163,"St. Clair County, Illinois",48.3,51.7,6.3,6.6,6.6,6.3,6.2,13.1,12.7,13.1,7,6.8,8.7,4.6,1.9,23.6,15.2,64.1,29.9,0.2,1.5,4.1
0500000US17165,"Saline County, Illinois",49.2,50.8,6.2,4.9,6.6,5.8,5.1,12.6,11.2,13.3,6.8,7.5,11,5.9,3,21.7,19.9,92.7,2.6,0.2,0.7,1.8
